VIN,ALTITUDE,BEARING,HORPOSERROR,LATITUDE,LONGITUDE,ORIGIN,RESPONSE,TIMESTAMP
00176c4973894886ca43,742.00000000000000000,0,2,-23.46075439453125,-46.5725860595703100,SQDF,SUCCESS,2022-09-11 23:25:09.190
0022bce2ad006326afe7,10.80000019073486300,0,1,-26.3243618011474600000,-48.8621940612793,SQDF,SUCCESS,2022-09-04 11:34:57.352
0022bce2ad006326afe7,10.00000000000000000,264,1,-26.3246822357177730000,-48.86479187011719,SQDF,SUCCESS,2022-09-04 11:56:43.517
0022bce2ad006326afe7,8.10000038146972700,343,1,-26.304344177246094,-48.8417625427246100,SQDF,SUCCESS,2022-09-05 22:55:40.773
0022bce2ad006326afe7,907.50000000000000000,258,1,-25.427635192871094,-49.2221221923828100,SQDF,SUCCESS,2022-09-04 20:21:25.892
0022bce2ad006326afe7,10.30000019073486300,0,1,-26.334972381591797,-48.847434997558594,SQDF,SUCCESS,2022-09-08 21:15:48.553
0022bce2ad006326afe7,9.69999980926513700,2,1,-26.33212661743164,-48.852359771728516,SQDF,SUCCESS,2022-09-08 21:24:20.563
0022bce2ad006326afe7,11.80000019073486300,307,500,-26.2542686462402340000,-48.852787017822266,SQDF,SUCCESS,2022-09-09 22:20:46.888
0022bce2ad006326afe7,911.29998779296880000,0,1,-25.541030883789062,-49.191707611083984,SQDF,SUCCESS,2022-09-04 21:32:08.466
0022bce2ad006326afe7,7.59999990463256800,267,1,-26.331058502197266,-48.84797286987305,SQDF,SUCCESS,2022-09-11 16:27:59.197
0022bce2ad006326afe7,9.30000019073486300,0,1,-26.332073211669922,-48.852447509765625,SQDF,SUCCESS,2022-09-11 16:29:12.429
0022bce2ad006326afe7,9.60000038146972700,0,1,-26.29472541809082,-48.849925994873050,SQDF,SUCCESS,2022-09-03 01:32:33.393
0022bce2ad006326afe7,21.60000038146972700,183,1,-26.300640106201172,-48.864444732666016,SQDF,SUCCESS,2022-09-03 01:37:02.094
0022bce2ad006326afe7,10.50000000000000000,0,1,-26.309894561767578,-48.842727661132810,SQDF,SUCCESS,2022-09-03 01:46:35.415
0022bce2ad006326afe7,910.59997558593750000,0,1,-25.4276123046875,-49.2221260070800800,SQDF,SUCCESS,2022-09-04 16:54:20.563
0022bce2ad006326afe7,13.10000038146972700,0,1,-26.303508758544922,-48.831623077392580,SQDF,SUCCESS,2022-09-07 19:45:29.889
0022bce2ad006326afe7,12.50000000000000000,0,1,-26.33209991455078,-48.852447509765625,SQDF,SUCCESS,2022-09-03 03:27:06.385
0022bce2ad006326afe7,10.80000019073486300,0,1,-26.332107543945312,-48.85243225097656,SQDF,SUCCESS,2022-09-03 04:44:39.483
0022bce2ad006326afe7,-11.89999961853027300,0,500,-26.2545223236084000000,-48.852371215820310,SQDF,SUCCESS,2022-09-10 02:08:12.992
0022bce2ad006326afe7,10.10000038146972700,0,1,-26.332075119018555,-48.85243225097656,SQDF,SUCCESS,2022-09-07 23:52:37.138
0022bce2ad006326afe7,28.39999961853027300,0,1,-26.3832874298095700000,-48.8213577270507800,SQDF,SUCCESS,2022-09-13 16:34:04.082
0022bce2ad006326afe7,18.00000000000000000,0,1,-26.33718490600586,-48.8473625183105500,SQDF,SUCCESS,2022-09-08 16:12:46.811
0022bce2ad006326afe7,29.60000038146972700,0,1,-26.383241653442383,-48.8214302062988300,SQDF,SUCCESS,2022-09-08 16:28:29.127
0022bce2ad006326afe7,894.20001220703120000,157,1,-25.41728973388672,-49.2131652832031250,SQDF,SUCCESS,2022-09-04 15:23:10.744
0022bce2ad006326afe7,894.29998779296880000,0,1,-25.417085647583008,-49.2123565673828100,SQDF,SUCCESS,2022-09-04 15:24:00.056
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-02 16:31:33.801
0022bce2ad006326afe7,22.29999923706054700,138,2,-26.362998962402344,-48.83879089355469,OnDemand,SUCCESS,2022-09-02 16:31:33.787
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-02 16:32:05.385
0022bce2ad006326afe7,25.79999923706054700,161,2,-26.365272521972656,-48.83724594116211,OnDemand,SUCCESS,2022-09-02 16:32:04.929
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-02 16:32:24.619
0022bce2ad006326afe7,30.60000038146972700,143,2,-26.36658477783203,-48.83658981323242,OnDemand,SUCCESS,2022-09-02 16:32:24.299
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-02 16:32:49.954
0022bce2ad006326afe7,34.59999847412109400,138,2,-26.36806869506836,-48.83431625366211,OnDemand,SUCCESS,2022-09-02 16:32:49.298
0022bce2ad006326afe7,25.50000000000000000,0,1,-26.383195877075195,-48.82188415527344,SQDF,SUCCESS,2022-09-02 16:38:55.933
0022bce2ad006326afe7,28.60000038146972700,303,1,-26.366945266723633,-48.8360748291015600,SQDF,SUCCESS,2022-09-09 14:59:12.730
0022bce2ad006326afe7,11.89999961853027300,0,1,-26.33209800720215,-48.8523674011230500,SQDF,SUCCESS,2022-09-09 15:08:19.085
0022bce2ad006326afe7,7.50000000000000000,319,1,-26.282339096069336,-48.8365592956543000,SQDF,SUCCESS,2022-09-09 22:04:58.449
0022bce2ad006326afe7,19.00000000000000000,0,1,-26.33213233947754,-48.8523788452148440,SQDF,SUCCESS,2022-09-08 15:04:05.659
0022bce2ad006326afe7,24.10000038146972700,0,1,-26.383222579956055,-48.82203674316406,SQDF,SUCCESS,2022-09-01 16:30:49.678
0022bce2ad006326afe7,9.10000038146972700,0,1,-26.33209991455078,-48.8524475097656250,SQDF,SUCCESS,2022-09-02 20:58:53.448
0022bce2ad006326afe7,7.30000019073486300,0,1,-26.304353713989258,-48.8418083190918,SQDF,SUCCESS,2022-09-02 21:26:50.592
0022bce2ad006326afe7,6.50000000000000000,0,1,-26.292522430419922,-48.84535598754883,SQDF,SUCCESS,2022-09-02 21:34:03.808
0022bce2ad006326afe7,11.80000019073486300,0,1,-26.3320922851562500000,-48.8524436950683600,SQDF,SUCCESS,2022-09-01 21:04:38.212
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-01 21:10:08.357
0022bce2ad006326afe7,11.89999961853027300,0,2,-26.3320922851562500000,-48.8524436950683600,OnDemand,SUCCESS,2022-09-01 21:10:06.563
0022bce2ad006326afe7,20.29999923706054700,154,1,-26.343917846679688,-48.8471946716308600,SQDF,SUCCESS,2022-09-09 10:23:13.429
0022bce2ad006326afe7,23.60000038146972700,0,1,-26.38328742980957,-48.8213500976562500,SQDF,SUCCESS,2022-09-09 10:33:11.031
0022bce2ad006326afe7,7.90000009536743200,0,1,-26.3094539642334000000,-48.851203918457030,SQDF,SUCCESS,2022-09-01 22:53:26.249
0022bce2ad006326afe7,8.89999961853027300,45,1,-26.3092823028564450000,-48.851169586181640,SQDF,SUCCESS,2022-09-01 22:53:46.693
0022bce2ad006326afe7,8.39999961853027300,357,1,-26.32352066040039,-48.842304229736330,SQDF,SUCCESS,2022-09-10 22:37:49.808
0022bce2ad006326afe7,9.80000019073486300,0,1,-26.29047203063965,-48.849819183349610,SQDF,SUCCESS,2022-09-10 22:53:11.143
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 16:30:32.574
0022bce2ad006326afe7,32.50000000000000000,142,2,-26.3685302734375,-48.833885192871094,OnDemand,SUCCESS,2022-09-06 16:30:33.540
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 16:30:47.145
0022bce2ad006326afe7,31.20000076293945300,0,2,-26.36913299560547,-48.83324432373047,OnDemand,SUCCESS,2022-09-06 16:30:47.800
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 16:31:28.886
0022bce2ad006326afe7,20.39999961853027300,96,2,-26.367612838745117,-48.83061599731445,OnDemand,SUCCESS,2022-09-06 16:31:29.428
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 16:31:42.523
0022bce2ad006326afe7,18.79999923706054700,93,2,-26.367692947387695,-48.82946014404297,OnDemand,SUCCESS,2022-09-06 16:31:43.145
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 16:32:08.686
0022bce2ad006326afe7,18.50000000000000000,154,2,-26.368677139282227,-48.82791519165039,OnDemand,SUCCESS,2022-09-06 16:32:09.292
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 16:32:28.812
0022bce2ad006326afe7,20.29999923706054700,153,2,-26.37134552001953,-48.8261604309082,OnDemand,SUCCESS,2022-09-06 16:32:30.007
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 16:32:53.512
0022bce2ad006326afe7,25.79999923706054700,169,2,-26.374500274658203,-48.82453155517578,OnDemand,SUCCESS,2022-09-06 16:32:54.754
0022bce2ad006326afe7,25.79999923706054700,0,1,-26.38333511352539,-48.821327209472656,SQDF,SUCCESS,2022-09-06 16:35:50.956
0022bce2ad006326afe7,25.70000076293945300,0,1,-26.38324737548828,-48.821388244628906,SQDF,SUCCESS,2022-09-09 16:47:29.916
0022bce2ad006326afe7,19.29999923706054700,89,1,-26.3439579010009770000,-48.8464775085449200,SQDF,SUCCESS,2022-09-12 10:26:15.978
0022bce2ad006326afe7,19.10000038146972700,0,1,-26.3832950592041000000,-48.8213348388671900,SQDF,SUCCESS,2022-09-12 10:37:27.174
0022bce2ad006326afe7,18.50000000000000000,321,1,-26.3625965118408200000,-48.83908462524414,SQDF,SUCCESS,2022-09-13 15:01:19.869
0022bce2ad006326afe7,12.60000038146972700,0,1,-26.3320808410644530000,-48.8524589538574200,SQDF,SUCCESS,2022-09-06 15:09:44.462
0022bce2ad006326afe7,13.89999961853027300,0,1,-26.3321170806884770000,-48.852458953857420,SQDF,SUCCESS,2022-09-07 20:24:30.994
0022bce2ad006326afe7,14.50000000000000000,0,1,-26.3321170806884770000,-48.852458953857420,SQDF,SUCCESS,2022-09-07 20:25:09.145
0022bce2ad006326afe7,14.80000019073486300,0,1,-26.3321132659912100000,-48.852436065673830,SQDF,SUCCESS,2022-09-07 20:28:57.495
0022bce2ad006326afe7,10.39999961853027300,0,1,-26.3320789337158200000,-48.85247039794922,SQDF,SUCCESS,2022-09-10 02:25:11.992
0022bce2ad006326afe7,14.39999961853027300,0,1,-26.332073211669922,-48.8524551391601560,SQDF,SUCCESS,2022-09-01 15:24:46.872
0022bce2ad006326afe7,9.69999980926513700,285,1,-26.3332252502441400000,-48.817016601562500,SQDF,SUCCESS,2022-09-02 01:00:00.562
0022bce2ad006326afe7,10.10000038146972700,0,1,-26.3309974670410160000,-48.846446990966800,SQDF,SUCCESS,2022-09-02 01:05:46.245
0022bce2ad006326afe7,12.19999980926513700,0,1,-26.3320999145507800000,-48.852436065673830,SQDF,SUCCESS,2022-09-02 01:16:45.810
0022bce2ad006326afe7,26.39999961853027300,209,1,-26.3496208190917970000,-48.8471107482910160,SQDF,SUCCESS,2022-09-06 10:27:04.318
0022bce2ad006326afe7,24.20000076293945300,0,1,-26.3832187652587900000,-48.8213996887207000,SQDF,SUCCESS,2022-09-06 10:35:41.978
0022bce2ad006326afe7,10.19999980926513700,0,1,-26.326065063476562,-48.80437469482422,SQDF,SUCCESS,2022-09-02 00:11:54.201
0022bce2ad006326afe7,23.29999923706054700,152,1,-26.34499168395996,-48.8424644470214840,SQDF,SUCCESS,2022-09-08 10:24:52.366
0022bce2ad006326afe7,21.79999923706054700,0,2,-26.38327407836914,-48.8213500976562500,SQDF,SUCCESS,2022-09-08 10:33:08.526
0022bce2ad006326afe7,12.30000019073486300,0,1,-26.3299999237060550000,-48.846683502197266,SQDF,SUCCESS,2022-09-08 22:22:06.608
0022bce2ad006326afe7,13.10000038146972700,0,1,-26.3320865631103500000,-48.852443695068360,SQDF,SUCCESS,2022-09-08 22:27:29.594
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-11 16:53:44.924
0022bce2ad006326afe7,9.10000038146972700,0,2,-26.332080841064453,-48.852455139160156,OnDemand,SUCCESS,2022-09-11 16:53:45.927
0022bce2ad006326afe7,20.70000076293945300,0,1,-26.34906768798828,-48.84857177734375,SQDF,SUCCESS,2022-09-11 17:12:19.639
0022bce2ad006326afe7,25.20000076293945300,0,1,-26.3831748962402340000,-48.8218803405761700,SQDF,SUCCESS,2022-09-05 16:39:43.118
0022bce2ad006326afe7,25.10000038146972700,254,1,-26.349061965942383,-48.84858322143555,SQDF,SUCCESS,2022-09-11 15:37:06.274
0022bce2ad006326afe7,6.00000000000000000,0,1,-26.33212661743164,-48.852443695068360,SQDF,SUCCESS,2022-09-13 22:16:53.001
0022bce2ad006326afe7,34.09999847412109400,298,1,-26.36734962463379,-48.8352928161621100,SQDF,SUCCESS,2022-09-08 14:54:42.785
0022bce2ad006326afe7,26.89999961853027300,299,1,-26.3670063018798830000,-48.8359718322753900,SQDF,SUCCESS,2022-09-06 14:59:37.721
0022bce2ad006326afe7,9.19999980926513700,0,1,-26.33208656311035000000,-48.8524627685546900,SQDF,SUCCESS,2022-09-05 23:22:06.906
0022bce2ad006326afe7,29.29999923706054700,87,1,-26.3439121246337900000,-48.8446807861328100,SQDF,SUCCESS,2022-09-01 10:26:09.858
0022bce2ad006326afe7,20.20000076293945300,0,1,-26.3832130432128900000,-48.8220367431640600,SQDF,SUCCESS,2022-09-01 10:35:48.728
0022bce2ad006326afe7,24.79999923706054700,0,1,-26.3833217620849600000,-48.8213272094726560,SQDF,SUCCESS,2022-09-09 12:42:44.779
0022bce2ad006326afe7,8.50000000000000000,357,1,-26.315750122070312,-48.842647552490234,SQDF,SUCCESS,2022-09-11 12:39:22.093
0022bce2ad006326afe7,11.00000000000000000,191,3,-26.316097259521484,-48.84408187866211,SQDF,SUCCESS,2022-09-11 12:41:06.399
0022bce2ad006326afe7,13.39999961853027300,238,1,-26.33914566040039,-48.8475341796875,SQDF,SUCCESS,2022-09-11 13:15:47.225
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:48:02.126
0022bce2ad006326afe7,26.10000038146972700,330,2,-26.37420082092285,-48.8322601318359400,OnDemand,SUCCESS,2022-09-06 20:48:03.082
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:48:13.595
0022bce2ad006326afe7,23.29999923706054700,24,2,-26.37286949157715,-48.8323059082031250,OnDemand,SUCCESS,2022-09-06 20:48:14.285
0022bce2ad006326afe7,911.50000000000000000,0,1,-25.4275989532470700000,-49.222045898437500,SQDF,SUCCESS,2022-09-04 13:19:47.619
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:48:26.287
0022bce2ad006326afe7,21.29999923706054700,351,2,-26.3710613250732420000,-48.83201599121094,OnDemand,SUCCESS,2022-09-06 20:48:27.330
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:48:35.841
0022bce2ad006326afe7,26.20000076293945300,327,2,-26.3698406219482420000,-48.83253479003906,OnDemand,SUCCESS,2022-09-06 20:48:36.649
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:48:44.021
0022bce2ad006326afe7,26.70000076293945300,345,2,-26.3693943023681640000,-48.83273696899414,OnDemand,SUCCESS,2022-09-06 20:48:44.799
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:48:52.270
0022bce2ad006326afe7,25.10000038146972700,346,2,-26.3690872192382800000,-48.832786560058594,OnDemand,SUCCESS,2022-09-06 20:48:52.792
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:49:03.604
0022bce2ad006326afe7,27.39999961853027300,310,2,-26.3686637878417970000,-48.83368682861328,OnDemand,SUCCESS,2022-09-06 20:49:04.128
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:49:24.405
0022bce2ad006326afe7,28.10000038146972700,298,2,-26.3674068450927730000,-48.83516311645508,OnDemand,SUCCESS,2022-09-06 20:49:25.042
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:49:27.804
0022bce2ad006326afe7,27.70000076293945300,298,2,-26.3672637939453120000,-48.835453033447266,OnDemand,SUCCESS,2022-09-06 20:49:28.829
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:49:52.502
0022bce2ad006326afe7,21.50000000000000000,338,2,-26.3658905029296880000,-48.836936950683594,OnDemand,SUCCESS,2022-09-06 20:49:53.170
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:49:56.059
0022bce2ad006326afe7,20.89999961853027300,335,2,-26.3655872344970700000,-48.83707046508789,OnDemand,SUCCESS,2022-09-06 20:49:56.709
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:50:15.962
0022bce2ad006326afe7,20.20000076293945300,339,2,-26.3646011352539060000,-48.837459564208984,OnDemand,SUCCESS,2022-09-06 20:50:16.542
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:50:35.892
0022bce2ad006326afe7,18.70000076293945300,322,2,-26.3638439178466800000,-48.83798599243164,OnDemand,SUCCESS,2022-09-06 20:50:36.992
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:50:44.967
0022bce2ad006326afe7,16.89999961853027300,321,2,-26.3633403778076170000,-48.83842468261719,OnDemand,SUCCESS,2022-09-06 20:50:45.711
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:51:08.876
0022bce2ad006326afe7,15.60000038146972700,316,2,-26.3625488281250000000,-48.83912658691406,OnDemand,SUCCESS,2022-09-06 20:51:09.778
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:51:39.602
0022bce2ad006326afe7,21.20000076293945300,5,2,-26.3603706359863280000,-48.83940124511719,OnDemand,SUCCESS,2022-09-06 20:51:41.244
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:52:46.991
0022bce2ad006326afe7,16.00000000000000000,324,2,-26.3510551452636720000,-48.83919143676758,OnDemand,SUCCESS,2022-09-06 20:52:47.696
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:52:57.416
0022bce2ad006326afe7,23.29999923706054700,324,2,-26.3497276306152340000,-48.84025955200195,OnDemand,SUCCESS,2022-09-06 20:52:58.086
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:53:10.658
0022bce2ad006326afe7,25.79999923706054700,324,2,-26.3479328155517580000,-48.84169387817383,OnDemand,SUCCESS,2022-09-06 20:53:11.340
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:53:31.789
0022bce2ad006326afe7,21.39999961853027300,339,2,-26.3451328277587900000,-48.842342376708984,OnDemand,SUCCESS,2022-09-06 20:53:32.558
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:53:57.851
0022bce2ad006326afe7,15.10000038146972700,35,2,-26.3421630859375000000,-48.84284591674805,OnDemand,SUCCESS,2022-09-06 20:53:58.909
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:54:16.231
0022bce2ad006326afe7,11.39999961853027300,8,2,-26.3403987884521500000,-48.84149932861328,OnDemand,SUCCESS,2022-09-06 20:54:16.936
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:54:48.759
0022bce2ad006326afe7,16.00000000000000000,284,2,-26.3381023406982420000,-48.841697692871094,OnDemand,SUCCESS,2022-09-06 20:54:49.698
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:54:58.727
0022bce2ad006326afe7,10.39999961853027300,289,2,-26.3377361297607420000,-48.84276580810547,OnDemand,SUCCESS,2022-09-06 20:54:59.445
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:55:16.442
0022bce2ad006326afe7,10.00000000000000000,28,2,-26.3373928070068360000,-48.84330749511719,OnDemand,SUCCESS,2022-09-06 20:55:17.031
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:55:22.186
0022bce2ad006326afe7,10.39999961853027300,38,2,-26.3370037078857420000,-48.84294509887695,OnDemand,SUCCESS,2022-09-06 20:55:22.771
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:55:51.992
0022bce2ad006326afe7,8.39999961853027300,23,2,-26.3353404998779300000,-48.84434127807617,OnDemand,SUCCESS,2022-09-06 20:55:52.824
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:56:19.621
0022bce2ad006326afe7,8.39999961853027300,12,2,-26.3342590332031250000,-48.845008850097656,OnDemand,SUCCESS,2022-09-06 20:56:20.347
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:56:32.551
0022bce2ad006326afe7,11.50000000000000000,296,2,-26.3339252471923830000,-48.84553909301758,OnDemand,SUCCESS,2022-09-06 20:56:33.245
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:56:40.662
0022bce2ad006326afe7,12.19999980926513700,268,2,-26.3339214324951170000,-48.846343994140625,OnDemand,SUCCESS,2022-09-06 20:56:41.138
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:56:59.000
0022bce2ad006326afe7,12.00000000000000000,0,2,-26.3339290618896500000,-48.84686279296875,OnDemand,SUCCESS,2022-09-06 20:56:59.726
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:57:21.943
0022bce2ad006326afe7,11.50000000000000000,0,2,-26.3339309692382800000,-48.847286224365234,OnDemand,SUCCESS,2022-09-06 20:57:22.545
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:57:41.605
0022bce2ad006326afe7,11.50000000000000000,0,2,-26.3339405059814450000,-48.847286224365234,OnDemand,SUCCESS,2022-09-06 20:57:42.326
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:58:21.097
0022bce2ad006326afe7,11.50000000000000000,0,2,-26.3339366912841800000,-48.847286224365234,OnDemand,SUCCESS,2022-09-06 20:58:21.870
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:58:41.476
0022bce2ad006326afe7,12.19999980926513700,269,2,-26.3339614868164060000,-48.848724365234375,OnDemand,SUCCESS,2022-09-06 20:58:42.069
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:59:06.939
0022bce2ad006326afe7,20.20000076293945300,176,2,-26.3342075347900400000,-48.850555419921875,OnDemand,SUCCESS,2022-09-06 20:59:07.555
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 20:59:57.502
0022bce2ad006326afe7,23.39999961853027300,0,1,-26.3354148864746100000,-48.85215377807617,SQDF,SUCCESS,2022-09-06 20:59:57.854
0022bce2ad006326afe7,23.39999961853027300,0,2,-26.3354148864746100000,-48.85215377807617,OnDemand,SUCCESS,2022-09-06 20:59:58.240
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 21:00:04.142
0022bce2ad006326afe7,22.50000000000000000,0,2,-26.3354110717773440000,-48.85215377807617,OnDemand,SUCCESS,2022-09-06 21:00:04.655
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-06 21:00:43.611
0022bce2ad006326afe7,22.39999961853027300,0,2,-26.3354110717773440000,-48.85215377807617,OnDemand,SUCCESS,2022-09-06 21:00:44.142
0022bce2ad006326afe7,18.89999961853027300,331,1,-26.364301681518555,-48.837627410888670,SQDF,SUCCESS,2022-09-02 14:57:15.508
0022bce2ad006326afe7,10.69999980926513700,0,1,-26.332130432128906,-48.852378845214844,SQDF,SUCCESS,2022-09-02 15:05:39.206
0022bce2ad006326afe7,9.10000038146972700,0,1,-26.32307434082031200000,-48.841300964355470,SQDF,SUCCESS,2022-09-08 21:40:42.933
0022bce2ad006326afe7,24.89999961853027300,300,1,-26.368942260742188,-48.8329162597656250,SQDF,SUCCESS,2022-09-01 14:57:32.281
0022bce2ad006326afe7,9.60000038146972700,0,1,-26.340688705444336,-48.8475189208984400,SQDF,SUCCESS,2022-09-01 15:05:37.116
0022bce2ad006326afe7,25.00000000000000000,0,1,-26.383182525634766,-48.8218917846679700,SQDF,SUCCESS,2022-09-02 10:36:39.462
0022bce2ad006326afe7,18.10000038146972700,0,1,-26.33002471923828,-48.8463859558105500,SQDF,SUCCESS,2022-09-07 17:33:05.816
0022bce2ad006326afe7,12.00000000000000000,85,1,-26.316062927246094,-48.8378028869628900,SQDF,SUCCESS,2022-09-07 17:43:16.875
0022bce2ad006326afe7,7.80000019073486300,114,2,-26.31549072265625,-48.8434448242187500,SQDF,SUCCESS,2022-09-07 18:01:51.506
0022bce2ad006326afe7,10.19999980926513700,178,1,-26.34039306640625,-48.8473701477050800,SQDF,SUCCESS,2022-09-13 10:22:48.305
0022bce2ad006326afe7,21.20000076293945300,0,1,-26.383283615112305,-48.8213653564453100,SQDF,SUCCESS,2022-09-13 10:32:40.932
0022bce2ad006326afe7,26.89999961853027300,318,1,-26.3680362701416000000,-48.8343048095703100,SQDF,SUCCESS,2022-09-12 15:00:28.619
0022bce2ad006326afe7,13.50000000000000000,0,1,-26.3320693969726560000,-48.8524742126464840,SQDF,SUCCESS,2022-09-12 15:10:14.100
0022bce2ad006326afe7,11.39999961853027300,0,1,-26.33209228515625,-48.85245895385742,SQDF,SUCCESS,2022-09-11 17:59:53.783
0022bce2ad006326afe7,20.20000076293945300,238,1,-26.300640106201172,-48.864196777343750,SQDF,SUCCESS,2022-09-07 22:23:54.859
0022bce2ad006326afe7,19.20000076293945300,163,1,-26.343984603881836,-48.8430976867675800,SQDF,SUCCESS,2022-09-05 10:26:24.072
