VIN,ALTITUDE,BEARING,HORPOSERROR,LATITUDE,LONGITUDE,ORIGIN,RESPONSE,TIMESTAMP
0022bce2ad006326afe7,23.89999961853027300,0,1,-26.383182525634766,-48.8218917846679700,SQDF,SUCCESS,2022-09-05 10:35:22.048
0022bce2ad006326afe7,10.89999961853027300,0,1,-26.332111358642578,-48.85243225097656,SQDF,SUCCESS,2022-09-01 00:11:14.319
0022bce2ad006326afe7,11.89999961853027300,0,1,-26.33208656311035,-48.852447509765625,SQDF,SUCCESS,2022-09-06 23:04:12.656
0022bce2ad006326afe7,9.00000000000000000,0,1,-26.3313541412353500000,-48.847137451171875,SQDF,SUCCESS,2022-09-09 21:14:07.109
0022bce2ad006326afe7,11.10000038146972700,0,1,-26.3320999145507800000,-48.852443695068360,SQDF,SUCCESS,2022-09-09 21:26:05.507
0022bce2ad006326afe7,27.39999961853027300,0,1,-26.3354587554931640000,-48.852127075195310,SQDF,SUCCESS,2022-09-13 20:59:54.962
0022bce2ad006326afe7,19.20000076293945300,4,1,-26.361217498779297,-48.8394927978515600,SQDF,SUCCESS,2022-09-05 15:01:46.024
0022bce2ad006326afe7,15.69999980926513700,0,1,-26.332073211669922,-48.8524627685546900,SQDF,SUCCESS,2022-09-05 15:08:56.058
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-05 21:24:53.915
0022bce2ad006326afe7,20.00000000000000000,180,2,-26.3191738128662100000,-48.873298645019530,OnDemand,SUCCESS,2022-09-05 21:24:50.481
0022bce2ad006326afe7,24.70000076293945300,0,1,-26.3215026855468750000,-48.873420715332030,SQDF,SUCCESS,2022-09-05 21:25:46.389
0022bce2ad006326afe7,15.69999980926513700,264,500,-26.2784633636474600000,-48.849426269531250,SQDF,SUCCESS,2022-09-05 21:47:46.756
0022bce2ad006326afe7,897.20001220703120000,0,1,-25.42551040649414000000,-49.216125488281250,SQDF,SUCCESS,2022-09-04 18:47:15.717
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 22:49:28.200
0022bce2ad006326afe7,22.89999961853027300,334,2,-26.3810710906982420000,-48.823715209960940,OnDemand,SUCCESS,2022-09-12 22:49:27.011
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 22:49:59.289
0022bce2ad006326afe7,24.79999923706054700,312,2,-26.3776435852050780000,-48.827095031738280,OnDemand,SUCCESS,2022-09-12 22:49:57.556
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 22:50:08.091
0022bce2ad006326afe7,22.79999923706054700,312,2,-26.3766460418701170000,-48.828285217285156,OnDemand,SUCCESS,2022-09-12 22:50:06.542
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 22:50:51.865
0022bce2ad006326afe7,28.89999961853027300,22,2,-26.3731327056884770000,-48.832439422607420,OnDemand,SUCCESS,2022-09-12 22:50:50.091
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 22:50:57.948
0022bce2ad006326afe7,28.39999961853027300,16,2,-26.3724212646484380000,-48.832126617431640,OnDemand,SUCCESS,2022-09-12 22:50:56.212
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 22:51:02.888
0022bce2ad006326afe7,26.10000038146972700,5,2,-26.3718128204345700000,-48.831985473632810,OnDemand,SUCCESS,2022-09-12 22:51:01.264
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 22:51:11.550
0022bce2ad006326afe7,26.50000000000000000,347,2,-26.3707656860351560000,-48.832084655761720,OnDemand,SUCCESS,2022-09-12 22:51:10.783
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 22:51:18.742
0022bce2ad006326afe7,30.60000038146972700,327,2,-26.3698883056640620000,-48.832530975341800,OnDemand,SUCCESS,2022-09-12 22:51:18.251
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 22:51:32.126
0022bce2ad006326afe7,30.20000076293945300,347,2,-26.3693618774414060000,-48.832759857177734,OnDemand,SUCCESS,2022-09-12 22:51:30.910
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 22:51:41.972
0022bce2ad006326afe7,26.50000000000000000,285,2,-26.3689289093017580000,-48.833007812500000,OnDemand,SUCCESS,2022-09-12 22:51:40.184
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 22:51:48.660
0022bce2ad006326afe7,29.50000000000000000,295,2,-26.3687686920166000000,-48.833553314208984,OnDemand,SUCCESS,2022-09-12 22:51:46.836
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 22:52:00.342
0022bce2ad006326afe7,31.20000076293945300,316,2,-26.3678951263427730000,-48.834457397460940,OnDemand,SUCCESS,2022-09-12 22:51:58.563
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 22:52:16.311
0022bce2ad006326afe7,26.50000000000000000,307,2,-26.3668746948242200000,-48.836223602294920,OnDemand,SUCCESS,2022-09-12 22:52:14.751
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 22:52:44.693
0022bce2ad006326afe7,20.89999961853027300,331,2,-26.3643245697021500000,-48.837615966796875,OnDemand,SUCCESS,2022-09-12 22:52:43.941
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 22:52:52.633
0022bce2ad006326afe7,19.70000076293945300,320,2,-26.3638114929199220000,-48.838016510009766,OnDemand,SUCCESS,2022-09-12 22:52:51.014
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 22:52:56.239
0022bce2ad006326afe7,18.50000000000000000,323,2,-26.3634910583496100000,-48.838298797607420,OnDemand,SUCCESS,2022-09-12 22:52:54.571
0022bce2ad006326afe7,14.89999961853027300,66,1,-26.3609790802001950000,-48.835041046142580,SQDF,SUCCESS,2022-09-12 22:54:22.700
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 23:01:24.430
0022bce2ad006326afe7,29.70000076293945300,324,2,-26.3496532440185550000,-48.840332031250000,OnDemand,SUCCESS,2022-09-12 23:01:22.827
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 23:01:41.363
0022bce2ad006326afe7,32.59999847412109400,324,2,-26.3478336334228500000,-48.841777801513670,OnDemand,SUCCESS,2022-09-12 23:01:39.686
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 23:01:57.365
0022bce2ad006326afe7,29.70000076293945300,356,2,-26.3458747863769530000,-48.842231750488280,OnDemand,SUCCESS,2022-09-12 23:01:55.997
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 23:02:02.556
0022bce2ad006326afe7,27.00000000000000000,346,2,-26.3452548980712900000,-48.842292785644530,OnDemand,SUCCESS,2022-09-12 23:02:00.918
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-12 23:02:41.007
0022bce2ad006326afe7,16.60000038146972700,11,2,-26.3404788970947270000,-48.841495513916016,OnDemand,SUCCESS,2022-09-12 23:02:39.476
0022bce2ad006326afe7,14.89999961853027300,0,1,-26.3321266174316400000,-48.852443695068360,SQDF,SUCCESS,2022-09-12 23:08:11.627
0022bce2ad006326afe7,11.30000019073486300,0,1,-26.33207893371582,-48.852474212646484,SQDF,SUCCESS,2022-09-11 00:50:57.055
0022bce2ad006326afe7,13.19999980926513700,0,1,-26.333751678466797,-48.8473434448242200,SQDF,SUCCESS,2022-09-04 22:44:54.864
0022bce2ad006326afe7,16.20000076293945300,0,1,-26.33213233947754,-48.8524322509765600,SQDF,SUCCESS,2022-09-04 22:51:22.055
0022bce2ad006326afe7,25.10000038146972700,0,1,-26.3833332061767580000,-48.821327209472656,SQDF,SUCCESS,2022-09-12 16:38:34.676
0022bce2ad006326afe7,12.89999961853027300,0,1,-26.3320751190185550000,-48.852458953857420,SQDF,SUCCESS,2022-09-07 00:44:40.087
0022bce2ad006326afe7,,,,,,SDPR,,2022-09-07 01:58:55.089
0022bce2ad006326afe7,16.10000038146972700,0,2,-26.3320808410644530000,-48.852420806884766,OnDemand,SUCCESS,2022-09-07 01:58:56.177
0022bce2ad006326afe7,9.39999961853027300,0,1,-26.330785751342773,-48.8416862487793,SQDF,SUCCESS,2022-09-13 15:06:17.693
0022bce2ad006326afe7,16.20000076293945300,0,1,-26.332080841064453,-48.85245895385742,SQDF,SUCCESS,2022-09-13 15:21:07.634
0022bce2ad006326afe7,10.50000000000000000,0,1,-26.332075119018555,-48.852447509765625,SQDF,SUCCESS,2022-09-08 23:21:38.299
00277cd7a10bb6486ed4,743.90002441406250000,0,5,-23.519546508789062,-46.7253074645996100,SQDF,SUCCESS,2022-09-11 19:39:45.039
00277cd7a10bb6486ed4,743.59997558593750000,169,20,-23.597261428833008,-46.697574615478516,SQDF,SUCCESS,2022-09-07 16:42:53.649
00277cd7a10bb6486ed4,748.90002441406250000,0,1,-23.52110481262207,-46.7257995605468750,SQDF,SUCCESS,2022-09-08 12:09:24.911
00277cd7a10bb6486ed4,748.90002441406250000,0,1,-23.5211124420166,-46.7257995605468750,SQDF,SUCCESS,2022-09-08 12:10:05.206
00277cd7a10bb6486ed4,745.79998779296880000,0,1,-23.12152671813965,-46.964935302734375,SQDF,SUCCESS,2022-09-10 18:43:46.131
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.6346664428710940000,-46.7256088256835940,SQDF,SUCCESS,2022-09-08 11:19:28.656
00277cd7a10bb6486ed4,723.90002441406250000,0,1,-23.5331039428710940000,-46.7338027954101560,SQDF,SUCCESS,2022-09-08 11:51:16.773
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.63448715209961,-46.725738525390625,SQDF,SUCCESS,2022-09-11 16:07:23.485
00277cd7a10bb6486ed4,727.00000000000000000,0,1,-23.509937286376953,-46.691551208496094,SQDF,SUCCESS,2022-09-11 16:32:28.230
00277cd7a10bb6486ed4,726.50000000000000000,0,1,-23.50994110107422,-46.691558837890625,SQDF,SUCCESS,2022-09-11 16:33:39.486
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.634735107421875,-46.7257537841796900,SQDF,SUCCESS,2022-09-05 12:44:36.223
00277cd7a10bb6486ed4,1021.40002441406250000,0,500,-23.5207042694091800000,-46.725028991699220,SQDF,SUCCESS,2022-09-08 18:30:46.689
00277cd7a10bb6486ed4,712.79998779296880000,0,34,-23.5193977355957030000,-46.725189208984375,SQDF,SUCCESS,2022-09-08 18:35:17.206
00277cd7a10bb6486ed4,740.29998779296880000,267,2,-23.5200157165527340000,-46.726879119873050,SQDF,SUCCESS,2022-09-08 18:45:56.112
00277cd7a10bb6486ed4,727.50000000000000000,0,1,-23.533246994018555,-46.7336158752441400,SQDF,SUCCESS,2022-09-01 15:57:38.548
00277cd7a10bb6486ed4,729.79998779296880000,0,1,-23.659194946289062,-46.7198181152343750,SQDF,SUCCESS,2022-09-05 12:58:34.800
00277cd7a10bb6486ed4,726.59997558593750000,0,5,-23.526416778564453,-46.73194122314453,SQDF,SUCCESS,2022-09-12 16:58:49.640
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.597171783447266,-46.697467803955080,SQDF,SUCCESS,2022-09-07 19:47:18.763
00277cd7a10bb6486ed4,750.90002441406250000,0,9,-23.63479232788086,-46.725730895996094,SQDF,SUCCESS,2022-09-07 19:58:22.259
00277cd7a10bb6486ed4,747.29998779296880000,0,1,-23.5695934295654300000,-46.679756164550780,SQDF,SUCCESS,2022-09-09 20:40:29.035
00277cd7a10bb6486ed4,727.20001220703120000,135,2,-23.65959358215332,-46.719619750976560,SQDF,SUCCESS,2022-09-06 21:26:41.523
00277cd7a10bb6486ed4,746.59997558593750000,314,28,-23.634632110595703,-46.725883483886720,SQDF,SUCCESS,2022-09-06 21:56:52.829
00277cd7a10bb6486ed4,742.40002441406250000,0,1,-23.5219306945800780000,-46.72542953491211,SQDF,SUCCESS,2022-09-03 20:12:52.923
00277cd7a10bb6486ed4,735.59997558593750000,0,1,-23.630220413208008000,-46.71735763549805,SQDF,SUCCESS,2022-09-02 17:39:03.892
00277cd7a10bb6486ed4,749.20001220703120000,0,500,-23.634792327880860000,-46.72571563720703,SQDF,SUCCESS,2022-09-02 17:53:53.880
00277cd7a10bb6486ed4,761.29998779296880000,0,2,-23.52091407775879,-46.725189208984375,SQDF,SUCCESS,2022-09-02 16:11:45.933
00277cd7a10bb6486ed4,729.00000000000000000,0,1,-23.533254623413086,-46.733646392822266,SQDF,SUCCESS,2022-09-02 16:24:05.340
00277cd7a10bb6486ed4,736.40002441406250000,0,1,-23.5343017578125,-46.727901458740234,SQDF,SUCCESS,2022-09-02 16:36:56.879
00277cd7a10bb6486ed4,734.90002441406250000,44,1,-23.641712188720703,-46.7244796752929700,SQDF,SUCCESS,2022-09-01 11:19:19.854
00277cd7a10bb6486ed4,723.29998779296880000,0,1,-23.533010482788086,-46.7338790893554700,SQDF,SUCCESS,2022-09-01 11:53:18.863
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.6347274780273440000,-46.7257728576660160,SQDF,SUCCESS,2022-09-06 11:37:59.496
00277cd7a10bb6486ed4,727.70001220703120000,225,1,-23.6590538024902340000,-46.7195930480957000,SQDF,SUCCESS,2022-09-06 12:06:51.360
00277cd7a10bb6486ed4,751.29998779296880000,0,500,-23.63475799560547,-46.7257690429687500,SQDF,SUCCESS,2022-09-09 21:52:24.382
00277cd7a10bb6486ed4,792.29998779296880000,0,1,-23.376401901245117,-46.747169494628906,SQDF,SUCCESS,2022-09-01 16:46:44.530
00277cd7a10bb6486ed4,725.50000000000000000,125,500,-23.526315689086914,-46.739830017089844,SQDF,SUCCESS,2022-09-03 21:11:03.802
00277cd7a10bb6486ed4,726.00000000000000000,0,1,-23.51168441772461,-46.624385833740234,SQDF,SUCCESS,2022-09-10 20:25:04.107
00277cd7a10bb6486ed4,727.90002441406250000,98,1,-23.515275955200195,-46.615173339843750,SQDF,SUCCESS,2022-09-10 22:05:43.533
00277cd7a10bb6486ed4,731.09997558593750000,265,2,-23.513660430908203,-46.614692687988280,SQDF,SUCCESS,2022-09-10 22:06:43.182
00277cd7a10bb6486ed4,745.20001220703120000,0,5,-23.519485473632812,-46.7252845764160160,SQDF,SUCCESS,2022-09-02 11:00:12.237
00277cd7a10bb6486ed4,746.79998779296880000,0,2,-23.519752502441406,-46.724895477294920,SQDF,SUCCESS,2022-09-09 16:44:34.973
00277cd7a10bb6486ed4,787.00000000000000000,359,500,-23.542402267456055,-46.657142639160156,SQDF,SUCCESS,2022-09-09 17:26:32.207
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.6346626281738280000,-46.7255439758300800,SQDF,SUCCESS,2022-09-12 11:11:48.155
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.6346626281738280000,-46.7255439758300800,SQDF,SUCCESS,2022-09-12 11:11:49.433
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.63469123840332,-46.7255668640136700,SQDF,SUCCESS,2022-09-09 11:11:46.853
00277cd7a10bb6486ed4,725.20001220703120000,0,1,-23.533010482788086,-46.7338981628418000,SQDF,SUCCESS,2022-09-09 11:40:07.369
00277cd7a10bb6486ed4,727.59997558593750000,0,1,-23.533077239990234,-46.7337760925293000,SQDF,SUCCESS,2022-09-09 11:50:46.717
00277cd7a10bb6486ed4,734.59997558593750000,0,2,-23.51948165893554700000,-46.7253646850585940,SQDF,SUCCESS,2022-09-01 12:14:22.487
00277cd7a10bb6486ed4,725.20001220703120000,0,2,-23.5332450866699220000,-46.7336463928222660,SQDF,SUCCESS,2022-09-12 11:44:11.365
00277cd7a10bb6486ed4,734.70001220703120000,0,3,-23.5194587707519530000,-46.7253379821777340,SQDF,SUCCESS,2022-09-12 12:07:43.949
00277cd7a10bb6486ed4,726.79998779296880000,229,1,-23.521757125854492,-46.7344474792480500,SQDF,SUCCESS,2022-09-01 15:42:00.872
00277cd7a10bb6486ed4,726.40002441406250000,0,1,-23.522172927856445,-46.7348785400390600,SQDF,SUCCESS,2022-09-01 15:42:32.097
00277cd7a10bb6486ed4,719.79998779296880000,0,1,-23.522130966186523,-46.7349090576171900,SQDF,SUCCESS,2022-09-01 15:45:18.759
00277cd7a10bb6486ed4,817.00000000000000000,328,500,-23.55282974243164,-46.659564971923830,SQDF,SUCCESS,2022-09-09 19:15:34.778
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.552846908569336,-46.659751892089844,SQDF,SUCCESS,2022-09-09 19:18:07.494
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.552846908569336,-46.659751892089844,SQDF,SUCCESS,2022-09-09 19:18:43.739
00277cd7a10bb6486ed4,758.00000000000000000,0,1,-23.521492004394530000,-46.72240447998047,SQDF,SUCCESS,2022-09-08 20:35:39.949
00277cd7a10bb6486ed4,766.09997558593750000,159,10,-23.6344547271728500000,-46.725669860839844,SQDF,SUCCESS,2022-09-08 22:06:36.590
00277cd7a10bb6486ed4,753.00000000000000000,30,500,-23.6346626281738280000,-46.725543975830080,SQDF,SUCCESS,2022-09-11 21:10:33.467
00277cd7a10bb6486ed4,753.29998779296880000,10,500,-23.6344547271728500000,-46.725589752197266,SQDF,SUCCESS,2022-09-11 21:11:00.010
00277cd7a10bb6486ed4,737.79998779296880000,137,1,-23.51243782043457,-46.68479919433594,SQDF,SUCCESS,2022-09-11 17:00:36.186
00277cd7a10bb6486ed4,763.09997558593750000,0,1,-23.633420944213867,-46.730743408203125,SQDF,SUCCESS,2022-09-10 23:31:32.727
00277cd7a10bb6486ed4,752.20001220703120000,0,500,-23.634716033935547,-46.725761413574220,SQDF,SUCCESS,2022-09-10 23:58:53.716
00277cd7a10bb6486ed4,748.90002441406250000,0,1,-23.1215000152587900000,-46.964942932128906,SQDF,SUCCESS,2022-09-10 16:56:49.872
00277cd7a10bb6486ed4,730.00000000000000000,0,1,-23.533267974853516,-46.7336082458496100,SQDF,SUCCESS,2022-09-08 13:41:39.201
00277cd7a10bb6486ed4,731.59997558593750000,0,4,-23.522001266479492,-46.7340660095214840,SQDF,SUCCESS,2022-09-08 13:53:53.139
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.634702682495117,-46.725677490234375,SQDF,SUCCESS,2022-09-10 15:52:16.155
00277cd7a10bb6486ed4,740.59997558593750000,0,500,-23.63475799560547,-46.725788116455080,SQDF,SUCCESS,2022-09-13 22:17:02.297
00277cd7a10bb6486ed4,723.00000000000000000,0,1,-23.5331020355224600000,-46.7338142395019500,SQDF,SUCCESS,2022-09-12 18:54:54.632
00277cd7a10bb6486ed4,744.20001220703120000,0,5,-23.5194416046142580000,-46.7252540588378900,SQDF,SUCCESS,2022-09-12 19:18:18.921
00277cd7a10bb6486ed4,737.70001220703120000,0,2,-23.51949119567871,-46.7254219055175800,SQDF,SUCCESS,2022-09-08 14:33:12.903
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.5194244384765620000,-46.724720001220700,SQDF,SUCCESS,2022-09-09 16:08:37.792
00277cd7a10bb6486ed4,726.20001220703120000,0,1,-23.5332736968994140000,-46.733619689941406,SQDF,SUCCESS,2022-09-09 16:20:45.488
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.6346569061279300000,-46.7256431579589840,SQDF,SUCCESS,2022-09-01 11:13:57.562
00277cd7a10bb6486ed4,728.79998779296880000,27,1,-23.641487121582030000,-46.724147796630860,SQDF,SUCCESS,2022-09-03 18:48:52.156
00277cd7a10bb6486ed4,739.20001220703120000,0,4,-23.519510269165040000,-46.725376129150390,SQDF,SUCCESS,2022-09-03 19:12:20.220
00277cd7a10bb6486ed4,740.90002441406250000,0,3,-23.5194549560546880000,-46.7252731323242200,SQDF,SUCCESS,2022-09-09 12:22:00.227
00277cd7a10bb6486ed4,739.50000000000000000,0,3,-23.5194587707519530000,-46.7253189086914060,SQDF,SUCCESS,2022-09-09 12:23:52.260
00277cd7a10bb6486ed4,744.59997558593750000,0,1,-23.525047302246094,-46.7331771850585940,SQDF,SUCCESS,2022-09-08 13:18:05.421
00277cd7a10bb6486ed4,724.50000000000000000,0,1,-23.5330848693847660000,-46.733798980712890,SQDF,SUCCESS,2022-09-08 18:54:21.999
00277cd7a10bb6486ed4,742.00000000000000000,0,1,-23.5217781066894530000,-46.725433349609375,SQDF,SUCCESS,2022-09-08 19:16:10.790
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.6346664428710940000,-46.7256851196289060,SQDF,SUCCESS,2022-09-07 16:22:08.303
00277cd7a10bb6486ed4,792.29998779296880000,116,1,-23.37971305847168,-46.7405624389648440,SQDF,SUCCESS,2022-09-02 10:01:17.361
00277cd7a10bb6486ed4,725.70001220703120000,0,1,-23.533000946044922,-46.7338943481445300,SQDF,SUCCESS,2022-09-02 10:41:04.210
00277cd7a10bb6486ed4,728.29998779296880000,0,1,-23.525388717651367,-46.60133361816406,SQDF,SUCCESS,2022-09-11 17:30:29.033
00277cd7a10bb6486ed4,726.00000000000000000,0,1,-23.5251522064209,-46.60160446166992,SQDF,SUCCESS,2022-09-11 17:31:55.996
00277cd7a10bb6486ed4,726.50000000000000000,140,1,-23.5417823791503900000,-46.727756500244140,SQDF,SUCCESS,2022-09-04 05:23:26.919
00277cd7a10bb6486ed4,754.50000000000000000,0,500,-23.6346340179443360000,-46.725700378417970,SQDF,SUCCESS,2022-09-04 05:52:10.197
00277cd7a10bb6486ed4,723.59997558593750000,0,1,-23.51564598083496,-46.615428924560550,SQDF,SUCCESS,2022-09-10 21:10:35.318
00277cd7a10bb6486ed4,731.79998779296880000,134,1,-23.6596069335937500000,-46.719608306884766,SQDF,SUCCESS,2022-09-05 21:23:21.481
00277cd7a10bb6486ed4,752.00000000000000000,292,12,-23.6347408294677730000,-46.725799560546875,SQDF,SUCCESS,2022-09-05 21:53:05.341
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.6346855163574220000,-46.7258148193359400,SQDF,SUCCESS,2022-09-13 12:20:05.083
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.5194530487060550000,-46.725246429443360,SQDF,SUCCESS,2022-09-12 22:45:26.574
00277cd7a10bb6486ed4,755.70001220703120000,0,500,-23.6347274780273440000,-46.725761413574220,SQDF,SUCCESS,2022-09-12 23:23:53.179
00277cd7a10bb6486ed4,733.09997558593750000,0,2,-23.591018676757812,-46.6755104064941400,SQDF,SUCCESS,2022-09-13 13:26:36.291
00277cd7a10bb6486ed4,745.59997558593750000,158,500,-23.590829849243164,-46.6745109558105500,SQDF,SUCCESS,2022-09-13 13:35:21.480
00277cd7a10bb6486ed4,742.70001220703120000,0,13,-23.519477844238280000,-46.72524642944336,SQDF,SUCCESS,2022-09-12 17:20:58.208
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.590951919555664,-46.674381256103516,SQDF,SUCCESS,2022-09-13 15:51:44.946
00277cd7a10bb6486ed4,737.29998779296880000,253,500,-23.590801239013672,-46.68359375,SQDF,SUCCESS,2022-09-13 16:01:57.196
00277cd7a10bb6486ed4,0.00000000000000000,0,0,-23.5194530487060550000,-46.72499465942383,SQDF,SUCCESS,2022-09-12 16:16:47.278
00277cd7a10bb6486ed4,727.09997558593750000,0,1,-23.5263862609863280000,-46.731964111328125,SQDF,SUCCESS,2022-09-12 16:22:44.334
00277cd7a10bb6486ed4,725.00000000000000000,0,1,-23.5265483856201170000,-46.73186111450195,SQDF,SUCCESS,2022-09-12 16:25:07.619
00277cd7a10bb6486ed4,730.40002441406250000,132,1,-23.6600437164306640000,-46.7187500000000000,SQDF,SUCCESS,2022-09-13 17:15:20.089
00277cd7a10bb6486ed4,728.79998779296880000,27,1,-23.6414871215820300000,-46.724147796630860,SQDF,SUCCESS,2022-09-03 18:48:52.156
00277cd7a10bb6486ed4,723.40002441406250000,0,1,-23.5548095703125,-46.708988189697266,SQDF,SUCCESS,2022-09-11 20:40:53.930
00277cd7a10bb6486ed4,722.00000000000000000,0,1,-23.563426971435547,-46.712013244628906,SQDF,SUCCESS,2022-09-11 20:49:41.349
00277cd7a10bb6486ed4,719.00000000000000000,0,1,-23.563304901123047,-46.71210479736328,SQDF,SUCCESS,2022-09-11 20:52:08.697
00277cd7a10bb6486ed4,746.50000000000000000,0,1,-23.12152671813965,-46.964935302734375,SQDF,SUCCESS,2022-09-10 18:29:14.148
002ec6da987f343641bc,854.40002441406250000,0,1,-19.9075431823730470000,-43.91963577270508,SQDF,SUCCESS,2021-09-04 10:46:53.574
002ec6da987f343641bc,843.79998779296880000,347,7,-19.8925094604492200000,-43.926456451416016,SQDF,SUCCESS,2021-09-04 11:02:46.855
002ec6da987f343641bc,842.09997558593750000,0,6,-19.89246940612793,-43.9264144897460940,SQDF,SUCCESS,2021-09-05 22:20:04.742
002ec6da987f343641bc,834.00000000000000000,0,3,-19.8924560546875,-43.92640686035156,SQDF,SUCCESS,2021-09-12 15:35:50.927
002ec6da987f343641bc,921.00000000000000000,0,3,-19.944679260253906,-43.94599151611328,SQDF,SUCCESS,2021-09-12 20:44:48.699
002ec6da987f343641bc,936.09997558593750000,218,1,-19.96299934387207,-44.1154327392578100,SQDF,SUCCESS,2021-09-13 12:58:23.320
002ec6da987f343641bc,807.59997558593750000,0,1,-19.88764762878418,-43.9287872314453100,SQDF,SUCCESS,2021-09-08 12:05:15.203
002ec6da987f343641bc,834.09997558593750000,0,4,-19.8924770355224600000,-43.926422119140625,SQDF,SUCCESS,2021-09-09 22:16:50.659
